"","Abiotrophia","Acidaminococcus","Acinetobacter","Actinobacillus","Actinomyces","Adlercreutzia","Aerococcus","Aeromonas","Aggregatibacter","Akkermansia","Alistipes","Alloprevotella","Alloscardovia","Anaerococcus","Anaeroglobus","Anaerostipes","Anaerotruncus","Atopobium","Bacillus","Bacteroides","Barnesiella","Bifidobacterium","Bilophila","Blautia","Bulleidia","Butyricicoccus","Butyricimonas","Butyrivibrio","Campylobacter","Capnocytophaga","Cardiobacterium","Catenibacterium","Centipeda","Cetobacterium","Citrobacter","Clostridium","Collinsella","Comamonas","Coprobacillus","Coprobacter","Coprococcus","Corynebacterium","Cronobacter","Cryptobacterium","Desulfovibrio","Dialister","Dorea","Dysgonomonas","Eggerthella","Eggerthia","Eikenella","Enterobacter","Enterococcus","Escherichia","Eubacterium","Faecalibacterium","Flavonifractor","Fretibacterium","Fusobacterium","Gardnerella","Gemella","Gordonibacter","Granulicatella","Haemophilus","Holdemania","Kingella","Klebsiella","Kosakonia","Lachnoanaerobaculum","Lactobacillus","Lactococcus","Lautropia","Leptotrichia","Leuconostoc","Megamonas","Megasphaera","Methanobrevibacter","Methanosphaera","Mitsuokella","Morganella","Mycoplasma","Neisseria","Odoribacter","Olsenella","Oribacterium","Oscillibacter","Oxalobacter","Pantoea","Parabacteroides","Paraprevotella","Parascardovia","Parasutterella","Parvimonas","Pectobacterium","Pediococcus","Peptoniphilus","Peptostreptococcus","Phascolarctobacterium","Plesiomonas","Porphyromonas","Prevotella","Propionibacterium","Proteus","Providencia","Pseudoflavonifractor","Pseudomonas","Pusillimonas","Pyramidobacter","Ralstonia","Raoultella","Roseburia","Rothia","Ruminococcus","Saccharopolyspora","Scardovia","Selenomonas","Serratia","Shewanella","Shigella","Shuttleworthia","Slackia","Solobacterium","Staphylococcus","Stomatobaculum","Streptococcus","Subdoligranulum","Succinatimonas","Sutterella","Tannerella","Treponema","Turicibacter","unclassified","Veillonella","Weissella"
"ERR527180",0,0,0,0,0,0,0,0,0,0,3.19445,0,0,0,0,0,0,0,0,30.46129,0,0,0,0.29972,0,0,0,0,0.06054,0,0,0,0,0,0,0.57912,0.03304,0,0,0,0.59962,0,0,0,0,0,0.02211,0,0,0,0,0,0,14.29668,9.6351,8.99671,0,0,0.30015,0,0,0,0,0.1356,0.02665,0,0.11747,0,0,0.20504,0,0,0,0,0,0.03142,0,0,0,0,0,0.01537,1.98147,0,0,0.07016,0,0,0.56188,0.95965,0,0.11959,0,0,0,0,0,0,0,0,17.06681,0,0,0,0,0,0,0,0,0,4.50828,0,1.4061,0,0,0,0,0,0,0,0,0.00472,0,0,0.03709,0.37529,0,0,0,0,0,0.0409399999999778,3.85794,0
"ERR527181",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
"ERR527182",0,0,0,0,0,0,0,0,0,0,7.98159,0,0,0,0,0.0444,0,0,0,41.5037,3.12078,1.46477,0,2.98969,0,0,0,0,0,0,0,0,0,0,0,1.06439,1.01166,0,0.46106,0,0.06686,0,0,0,0.14826,0,0.91374,0,0.02962,0,0,0,0,0.58323,15.95057,6.01397,0.00117,0,0,0,0,0,0,0,0.03797,0,0.22976,0,0,0,0,0,0,0,0,0,0.07634,0,0,0,0,0,0.02561,0.00704,0,0.56627,0,0,1.20883,0,0,0,0,0,0,0,0,0,0,0,0.01773,0,0,0,0,0,0,0,0,0,1.8485,0,8.27902,0,0,0,0,0,0,0,0,0,0,0,0.10004,0.66609,0.02615,0,0,0,0,3.53979999999999,0.02139,0
"ERR527183",0,0,0,0,0.00389,0.16567,0,0,0,30.27035,14.80364,0,0,0,0,0.01301,0.07787,0,0,16.82727,6.6154,1.44226,0.81017,1.02454,0,0,6e-05,0,0,0,0,0,0,0,0,1.20392,0,0,1.11999,0,0.14289,0,0,0,0.00144,0,0.28659,0,0.82356,0,0,0,0,0.52943,0.06519,2.0478,0.04631,0,0,0,0.00016,0.06193,0.00045,0.00427,0.28488,0,0.01252,0,0,0,0,0,0,0,0.00171,0,0,0,0,0,0,0,0,0,0,0.15198,0.02812,0,8.48164,0.10424,0,0.26594,0.00064,0,0,0,0,0,0,0.00067,0.01373,0,0,0,0.0087,0,0,0,0,0,0.13306,5e-04,3.06924,0,0,0,0,0,0,0,0,9e-04,0,0,0.48603,3.30652,0,0,0,0,0,5.17586999999997,0.08505,0
"ERR527184",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
"ERR527185",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00576,0,0,0,59.63444,0,0,0,1.85982,0,0,0,0,0,0,0,0,0,0,0,2.61658,0,0,0.19186,0,0,0,0,0,0,0,0,0,0.03263,0,0,0,0,0.04686,3.41066,11.5728,0.07802,0,0,0,0,0,0,1.53281,0,0,0,0,0,0.10866,0,0,0,0,0,0.45677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.80748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38808,0.01543,0,0,0,0,0,2.45463000000002,3.78671,0
"ERR527186",0,0.00111,0,0.01335,0,0,0,0,0,0,0,0,0,0,0,0.02927,0.01866,0,0,55.4753,0,0.03843,0,1.75304,0,0,0,0,0.00025,0,0,0,0,0,0,2.97552,0,0,0.2052,0,0,0,0,0,0,0.00891,0.00931,0,0.09157,0,0,0,0,0.13397,2.60392,16.4116,0.10732,0,0,0,0,0,0,1.37389,0.01058,0,0.01709,0,0,0.11929,0,0,0,0,0,0.39918,0,0,0,0,0,0,0,0,0,0,0,0,0.00602,0,0,0,0,0,0,0,0,0,0,0,11.72865,0,0,0,0,0,0,0,0,0,0.00651,0,0,0,0,0,0,0,0,0,0,0,0,0,0.50379,0,0,0,0,0,0,2.64994999999998,3.30832,0
"ERR527187",0,0,0,0,0,0,0,0,0,0,0.0523,0,0,0,0,0.0051,0,0,0,37.64234,0,0.05412,0.22188,1.49576,0,0,0,0,0,0,0,0,0,0,0,2.77486,0.06408,0,0.12391,0,0,0,0,0,0,0,0.23758,0,0.00264,0,0,0,0,0.61912,0.3891,15.03408,0,0,15.72784,0,0,0,0,0.46404,0.01228,0,0.12666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.83337,0.03392,0,0,0,0,0,0,0,0,0,0,1.53044,0,0,0,0,0,0,0,0,0,9.38981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30241,0,4.49904,0,0,0.08335,8.26144000000004,0.01853,0
"ERR527188",0,0.00371,0,0.02113,0,4e-04,0,0,0,0,1.72914,0,0,0,0,0,0,0.02653,0,30.10608,0,0.60142,0.0158,0.37038,0,0,0,0,0.05966,0,0,0,0,0,0,0.21156,0,0,0.00323,0,0,0,0,0,0,0,0.15725,0,0,0,0,0.3549,0,0.0332,16.25379,5.76035,0.02538,0,0.33328,0,0,0,0.00426,1.22198,0.00915,0,2.27858,0,0,1.09018,0,0,0,0,0.08189,0.10801,0,0,0.00469,0,0,0,0,0,0,0.02434,0,0,2.52325,0,0,0,0,0,0,0,0,0,0,0,0.20627,0,0,0,0,0,0,0,0,0,3.37708,0.00374,0.72097,0,0,0,0,0,0,0,0,0,0,0,7.58949,0.04335,0,0,0,0,0.00258,19.53898,5.10402,0
"ERR527189",0,0,0,0,0.00589,0,0,0,0,0,5.79199,0,0,0,0,0.00322,0.04372,0.01129,0,44.94993,8.195,0.48474,0,0.99068,0,0,0,0,0,0,0,0,0,0,0,1.05681,0,0,0.0338,0,0.01441,0,0,0,0.03612,0.00427,0,0,0.0167,0,0,0,0,0,8.21747,9.6742,0.01084,0,0,0,0,0,0.01657,0.00243,0.01227,0,0,0,0,1.59875,0,0.00018,0,0,0.00188,0.01548,0,0,0,0,0,0.00162,2.19446,0,0,0.26353,0,0,2.84669,0,0,0,0,0,0,0,0,0,0,0,0.13237,0,0,0,0,0,0,0,0,0,0.67303,0.06712,1.2394,0,0,0,0,0,0,0,0,0,0,0,5.03709,0.09121,0,0,0,0,0,2.57570000000001,3.68914,0
"ERR527190",0,0,0,0,0,0,0,0,0,0,6.79029,0,0,0,0,0,0.01973,0,0,51.76797,0,0.08046,0.83314,0.30722,0,0,0,0,0,0,0,0,0,0,0,0.47437,0,0,0.00834,0,0.03538,0,0,0,0,0.02401,0.14126,0,0.00303,0,0,0,0,0.16241,9.8486,8.81195,0.06077,0,0.01155,0,0,0,0,0.39674,0.05218,0,0.20773,0,0,0.10594,0,0,0,0,0,0.00238,0,0,0,0,0,0,0,0,0,0.43059,0,0,4.30477,0,0,0,0,0,0,0,0,0,0,0,0.00078,0,0,0,0,0,0,0,0,0,10.63905,0,0.22952,0,0,0,0,0,0,0,0,0,0,0,0.09022,1.16991,0,0,0,0,0.15351,1.91779000000001,0.91841,0
"ERR527191",0,0,0,0,0,0,0,0,0.03708,0,0,0,0,0,0,0,0,0,0,49.42258,0,1.63581,0,0.16364,0,0,0,0,0.05526,0,0,0,0,0,0,0.03834,0,0,0,0,0,0,0,0,0,0,0.21336,0,0,0,0,0,0.00684,0,0,4.66594,0,0,0.06086,0,0,0,0,1.94975,0,0,0,0,0,12.95785,0,0.02937,0,0,0,1.51726,0,0,0,0,0,0,0,0,0,0,0,0,1.595,0,0,0,0,0,0,0,0,0,0,0,0.35266,0,0,0,0,0,0,0,0,0,1.56994,0,0,0,0,0,0,0,0,0,0,0,0,0,9.14912,0,0,0,0,0,0,6.66188999999999,7.91745,0
"ERR527192",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.26718,0,1.24475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30526,0,0,0,0,0,0,0,0,4.88033,0,0,0,0,0,0,0,1.67389,0,0,0,0,0,13.38692,0,0,0,0,0,1.3962,0,0,0,0,0,0,0,0,0,0,0,0,2.29878,0,0,0,0,0,0,0,0,0,0,0,0.25622,0,0,0,0,0,0,0,0,0,1.35463,0,0,0,0,0,0,0,0,0,0,0,0,0,9.26228,0,0,0,0,0,0,6.24963000000001,7.42393,0
"ERR527193",0,0,0,0,0,0,0,0,0.049,0.03266,0,0,0,0,0,0.01192,0,0,0,48.27785,0,1.88979,0.02514,0.19314,0,0.00245,0,0,0.18658,0,0,0,0,0,0,0.32082,0,0,0.00477,0,0,0,0,0,0,0.01272,0.23423,0,0.01376,0,0,0,0.07761,0,0.00332,5.93678,0,0,0.09189,0,0,0,0.00649,1.68686,0.05036,0,0,0,0,11.51042,0,0.11686,0.00156,0,0,1.9851,0,0,0,0,0,0,0,0,0,0,0,0,1.48315,0,0,0,0,0,0,0,0,0,0,0,0.62146,0,0,0,0,0,0,0,0,0,1.53516,0.0194,0,0,0.01146,0.00563,0,0,0,0,0,0,0,0,7.40045,0.04357,0,0,0,0,0,9.51534999999997,6.64229,0
"ERR527194",0,0.00253,0,0.01023,0,0,0,0,0.01812,0.26733,12.09762,0,0,0,0,0,0.00404,0,0,65.82953,1.178,0.19436,0.40223,3.01611,0,0,0,0,0,0,0,0,0,0,0,1.29418,0,0,0.0033,0,0.07843,0,0,0,0,0.47395,0.10309,0,0,0,0,0,0,0.21074,0.76623,3.30078,0.01742,0,0,0,0,0,0,1.19991,0.00891,0,0,0,0,0.03686,0,0,0,0,0,0.3163,0,0,0,0,0,0,1.20549,0,0,0.34805,0,0,2.25938,0,0,0.02648,0,0,0,0,0,0,0,0,0.05093,0,0,0,0,0,0,0,0,0,1.1494,0,1.65436,0,0,0,0,0,0,0,0,0,0,0,0.0037,0.16397,0,0,0,0,0.03422,2.07985000000001,0.19397,0
"ERR527195",0,0,0,0,0,0,0,0,0,0.81454,7.35895,0,0.0427,0,0,0.01014,0,0,0.01189,30.85843,0,0.76412,0.28016,0.80574,0,0,0.02561,0,0.00591,0,0,0,0,0,0,0.28306,0.139,0,0,0,0.12722,0,0,0,0,0,0.19789,0,0.01961,0,0,0,0,0.25876,3.53166,8.647,0.12981,0,0,0,0,0,0,1.40724,0.02953,0,0.02101,0,0,0.55572,0,0,0,0,0,0.00062,0,0,0,0,0,0,0.79462,0,0,0.12931,0,0,1.14175,0,0,0.04585,0,0,0,0,0,0,0,0,27.42762,0,0,0,0,0,0,0,0,0,4.55898,0,3.65628,0,0,0,0,0,0,0,0,0,0,0,0.67683,0.22173,0,0,0,0,0,0.729250000000022,4.29146,0
"ERR527196",0,0,0,0.02869,0.0085,0,0,0,0.03446,1.97594,5.04016,0,0,0,0.00824,0,0,0.00754,0,25.51279,1.01242,0.02989,0.0396,1.47513,0,0,0,0,0.02514,0,0,0,0,0,0,0.23933,0.06085,0,0.10026,0,0.15514,0,0,0,0.03775,0.18856,0.20002,0,0.02104,0,0.00115,0,0,0.28814,3.5748,4.0126,0.00168,0,0.0777,0,0.01277,0,0.01742,2.55438,0.0073,0,0.00314,0,0,0.17996,0,0.00146,0.03959,0,0,0.28379,0,0,0,0.0179,0,0.0632,2.25731,0,0,0.01896,0,0,1.74298,0,0,0.11304,0,0,0,0,0,0,0,0,20.13184,0,0,0,0,0,0,0,0,0,4.87966,0.00492,0.33841,0,0,0.00585,0,0,0,0,0,0,0,0,5.4431,0.11614,0,0,0,0,0,0.496370000000042,17.11299,0
"ERR527197",0,0,0,0.14968,0.01427,0,0,0,0.16712,0,2.68266,0.10377,0,0,0.03158,0,0,0.03794,0,23.9543,0.38396,0.34096,0.01511,2.96117,0,0,0,0.69346,0.17312,0,0,0,0.01242,0,0,0.49449,0,0,0.00243,0.01199,0.0655,0,0,0,0,0.02609,0.08415,0,0.00097,0,0.00965,0.00871,0,0.562,0.81266,3.12553,0,0,0.49956,0,0.00794,0,0.02985,6.36418,0.0037,0,0.16027,0,0.00139,1.82956,0,0,0.09737,0,0,1.25655,0,0,0.01132,0,0,0.05119,0.54452,0,0.0027,0.00265,0,0,2.2283,0,0,0.08018,0,0,0,0,0.11442,0,0,0,4.86242,0,0,0,0,0,0,0,0,0,0.78341,0.00498,0.35879,0,0,0.02391,0,0,0,0.00018,0,0.09343,0,0,7.72495,0.05318,0,0,0,0,0,1.17488000000002,34.70853,0
"ERR527198",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
"ERR527199",0,0,0,0,0,0,0,0,0,0.00872,2.06765,0,0,0,0,0.00224,0,0,0,35.73736,0,0.3266,0.10842,1.26094,0,0,5e-04,0,0,0,0,0,0,0,0,1.05237,0,0,0.02848,0,0.00705,0,0,0,0.01203,0,0.01073,0,0,0,0,0,0,0.70345,0.03488,3.41393,0.03468,0,0,0,0,0,0,0.01036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.74759,0,0,1.12371,0,0,7.21873,0.02789,0,0.32978,0,0,0,0,0,0,0,0,44.17688,0,0,0,0,0,0,0,0,0,0.09871,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02253,0.28409,0,0,0,0,0,0.989109999999997,0.16059,0
"ERR527200",0,0,0,0,0,0,0,0,0,1.592,2.47718,0,0,0,0,0,0,0,0,27.02763,0,0,0,0.43348,0,0,0,0,0,0,0,0,0,0,0,0.20242,0,0,0,0,0,0,0,0,0,0,0.0539,0,0,0,0,0,0,0.09255,20.67935,5.50169,0,0,0,0,0,0,0,1.22257,0,0,0.14424,0,0,0,0,0,0,0,3.59824,0,0,0,0,0,0,0,0,0,0,0,0,0,1.40155,0,0,0.07928,0,0,0,0,0,0,0,0,2.33374,0,0,0,0,0,0,0,0,0,5.16795,0,2.44392,0,0,0,0,0,0,0,0,0,0,0,0.69512,0.13992,0,0,0,0,0,18.39021,6.32306,0
"ERR527201",0,0,0,0,0,0,0,0,0.01873,2.43097,2.8687,0,0,0,0,0,0,0,0,24.59805,0,0.00811,0,0.26497,0,0,0,0,0,0,0,0,0,0,0,0.18731,0.03546,0,0.02418,0,0,0,0,0,0,0,0.08379,0,0.01156,0,0,0.00606,0,0.1583,16.83506,7.0244,0.03718,0,0.00402,0,0,0,0.00246,1.13378,0,0,0.34627,0,0,0,0,0,0,0,2.81958,0,0,0,0,0,0,0,0,0,0,0.12594,0,0,1.74002,0,0,0.22991,0,0,0,0,0,0,0,0,2.16887,0,0,0,0,0,0,0,0,0,4.90125,0.00289,2.69716,0,0,0,0,0,0,0,0,0,0,0,0.84296,0.09718,0,0,0,0,0.02169,22.47843,5.79476,0
"ERR527202",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.22539,0,0,0,0.43213,0,0,0,0,0.01612,0,0,0,0,0,0,0,0,0,0,0,0.0533,0,0,0,0,0,0.09301,0,0,0,0,0,0,0,7.11833,2.6503,0,0,0,0,0,0,0,7.50958,0,0,0,0,0,8.98552,0,0,0,0,0,0.03001,0,0,0,0,0,0,0,0,0,0,0,0,3.3883,0,0,0.05357,0,0,0,0,0,0,0,0,51.87082,0,0,0,0,0,0,0,0,0,0.06728,0,0.95036,0,0,0,0,0,0,0,0,0,0,0,6.84117,0.02751,0,0,0,0,0,0.507739999999984,2.17956,0
"ERR527203",0,0,0,0.03345,0,0,0,0,0.00443,0,0.0358,0,0,0,0,0.00321,0,0,0,6.77365,0,0.03951,0,0.38442,0,0,0,0,0.05773,0,0,0,0,0,0,0.02681,0.05425,0,0,0,0.07288,0,0,0,0,0,0.15856,0,0.01757,0,0,0,0,0.00753,6.45916,4.33273,0.00579,0,0,0,0,0,0,7.38121,0,0,0,0,0,7.65522,0,0,0,0,0,0.08785,0,0,0,0,0,0,0,0,0,0,0,0,3.55079,0,0,0.09007,0,0,0,0,0,0,0,0,53.24841,0,0,0,0,0,0,0,0,0,0.06715,0,1.01775,0,0,0,0,0,0,0,0,0,0,0,5.99784,0.08533,0,0,0,0,0,0.341429999999988,2.00947,0
"ERR527204",0,0,0,0,0,0,0,0,0,0,1.14253,0,0,0,0,0,0,0,0,72.12803,0,0.53636,0.02636,2.52138,0,0,0,0,0,0,0,0,0,0,0,0.80991,0,0,0.02972,0,0,0,0,0,0,0,0,0,0,0,0,0.06429,0,0,2.29728,3.36981,0,0,0.81613,0,0,0,0,0,0,0,0,0,0,1.09024,0,0,0,0,0,0,0,0,0,0,0,0,1.18274,0,0,0,0,0,0.9818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.43702,0,0,0,0,0,0,1.51858000000001,8.04782,0
"ERR527205",0,0,0,0,0.00062,0,0,0,0,0,2.57459,0,0,0,0,0,0.03318,0,0,68.58324,0,1.22374,0.19414,1.77377,0,0,0.00042,0,0,0,0,0,0,0,0,1.52726,0.09446,0,0.01751,0,0,0,0,0,0,0,0.00189,0,0.02575,0,0,0.10217,0.00405,0.02414,1.24351,5.81064,0.00118,0,0.11509,0,0,0.00058,0,0,0.12323,0,0,0,0,0.39916,0,0,0,0,0,0,0,0,0,0,0,0,1.62497,0,0,0,0,0,1.6209,0,0,0,0,0,0,0,0,0,0,0,0.04015,0,0,0,0,0,0,0,0,0,0.00277,0.00389,0,0,0,0,0,0,0,0,0,0,0,0,2.42132,0.1384,0,0.66961,0,0,0,1.38208999999995,8.22158,0
"ERR527206",0,0.00553,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01151,0,0.01474,0,25.05661,0,1.02157,0,2.90693,0,0.03236,0,0,0.05907,0,0,0,0,0,0,2.48257,0,0,0.0422,0,0,0,0,0,0,0.00257,0.48834,0,0,0,0,0,0.00163,0,10.86792,1.41106,0.0131,0,0.04325,0,0,0,0,0.28341,0,0,0,0,0,37.61062,0,0,0.00245,0,0,0.27137,0,0,0,0,0,0,0,0,0,0,0,0,0.32572,0,0,0,0,0,0.01418,0,0.00331,0,0,0,0.07174,0,0,0,0,0,0,0,0,0,0.08798,0,0,0,0,0.00393,0,0,0,0,0,0,0,0,2.65344,0.026,0,0,0,0,0,3.60553,10.57936,0
"ERR527207",0,0.00309,0,0.01082,0,0,0,0.00562,0.01369,0,0.20345,0.00184,0,0,0,0,0,0,0,7.31353,0.00771,0.39454,0.0029,0.22906,0,0,0,0,0.00388,0,0,0,0,0,0.10104,0.06519,0.00552,0,0,0,0.00808,0,0,0,0.00345,0.05373,0.02652,0,0,0,0,0.20973,0.01549,6.06938,1.84036,4.61312,0,0,0.00123,0,0,0,0.00185,0.65291,0.00022,0,29.84852,0,0,0.17252,0.09088,0,0,0,5.80999,1.23178,0,0,0.00482,0,0,0.00619,0.19956,0,0,0,0,0.0094,0.89724,0.04024,0,0,0,0.00183,0,0,0,0,0,0,24.35959,0,0.0082,0,0,0,0,0,0,0,10.00843,0.0014,0.10127,0,0,0.00163,0,0,0,0,0,0,0,0,1.26231,0.14755,0,0.42494,0,0,0,0.0650299999999646,3.24792,0.20081
"ERR527208",0,0,0,0.07796,0.00453,0,0,0,0.89667,0,0.02161,0.00861,0,0,0.0107,0.0417,0,0,0,46.64223,0,0.11075,0,1.76806,0,0,0,0,0.16423,0,0,0,0,0.17213,0.07328,4.09273,0,0,0.57921,0.00233,0,0,0,0,0,0.09875,0.15995,0,0.00122,0,0,0.32256,0,3.38438,0.02541,0.42686,0.22115,0,0.99766,0,0.04916,0,0.01251,6.89556,0,0,3.90074,0,0,0.02827,0.0033,0.00043,0,0,1.02292,0.17772,0,0,0,0,0,0.03133,0,0,0.00326,0,0,0,1.8817,0,0,0,0,0,0,0,0.00434,0,0.02549,0,0.03791,0,0,0,0,0,0,0,0,0,2.12132,0.009,0,0,0,0.00544,0,0,0,0,0,0,0,0,8.58402,0.00928,0,0,0,0,0,0.264430000000033,14.61214,0.01506
"ERR527209",0,0,0,0.17772,0,0,0,0,0.03951,1.68304,1.27686,0,0,0,0,0.00689,0,0,0,37.38416,0.86416,1.99303,0.04935,2.92159,0,0,0.00272,0,0,0,0,0,0,0,0.09572,2.75946,0.08527,0,0.20417,0,0.12871,0,0,0,0,0.09673,0.14283,0,0.00074,0,0,0.4714,0,4.30055,3.44655,2.2418,0.04465,0,0.00047,0,0,0,0,9.90971,0.00457,0,9.48371,0,0,0.76288,0,0,0,0,0.00048,0,0.6979,0,0,0,0,0,0.20891,0,0,0.16783,0,0.0486,3.29594,0.04515,0,0.38022,0,0,0,0,0,0,0,0,5.46787,0,0,0,0,0,0,0,0,0,1.43988,0.00294,0.02895,0,0,0,0,0,0,0,0,0,0,0,0.97557,2.1009,0,0.01838,0,0,0.0778,3.57918000000002,0.88455,0
"ERR527210",0,0,0,0.08505,0.00253,0,0,0,1.00879,0,0.07208,0.17933,0.00384,0,0,0.11689,0,0.00298,0,19.91844,0,0.04658,0,1.42275,0,0,0,0,0.34309,0,0,0,0.00197,0,0,0.87258,0.00105,0,0.03882,0,0,0,0,0,0,0.01976,1.12185,0,0.00091,0,0.02024,0,0,0.06765,0.02534,2.89966,0,0,1.16128,0,0.01463,0,0.02265,7.43884,0,0,0.00687,0,0,2.16801,0,0,1.11373,0,0,1.05175,0,0,0.00842,0,0,0.03945,0,0,0,0,0,0,1.95402,0,0,0,0,0,0,0,0.00255,0,0,0,1.24312,0,0,0,0,0,0,0,0,0,0.00997,0.01436,0.9754,0,0,0.02043,0,0,0,0.00041,0,0,0,0.00126,7.20704,0.01227,0,1.53997,0,0,0,0.79722000000001,44.92417,0
"ERR527211",0,0,0,0,0.0041,0,0,0,0.01097,0.12396,1.80343,0.06041,0,0,0,0,0.0228,0,0,21.11345,0,0.00213,0.04185,1.00598,0,0,0,0,0.04292,0,0,0,0,0,0,0.98511,0.00389,0,0,0,1.26932,0,0,0,0,0.00411,0.10136,0,0,0,0,0,0,0,16.56705,15.63202,0,0,0.26789,0,0.00043,0,0.01039,0.31177,0.03319,0,0,0,0,0.00532,0,0,0.04654,0,0,0.24032,0,0,0,0,0,0.03483,0.28845,0,0,0,0,0,1.57232,0,0,0,0,0,0,0,0.00621,0,0,0,0.13689,0,0,0,0,0,0,0,0,0,3.24373,0,1.14683,0,0,0,0,0,0,0,0,0.00898,0,0,16.53374,0.08738,0,0.0388,0,0,0,1.25261000000008,15.93852,0
"ERR527212",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
"ERR527213",0,0,0,0,0,0,0,0,0,0.39108,3.69487,0,0,0,0,0.03598,0,0,0,32.26027,0,0.52855,0.24052,2.17193,0,0,0,0,0,0,0,0,0,0,0,0.19462,0.29192,0,0,0,0.30597,0,0,0,0,0,0.38962,0,0.0227,0,0,0,0,0.04166,39.19872,7.19133,0.08043,0,0.01078,0,0,0,0,0.0853,0.29043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14777,0,0.97572,0,0,0.14607,0,0,1.3721,0,0,0.02457,0,0,0,0,0,0,0,0.00071,0.06993,0,0,0,0,0,0,0,0,0,2.0131,0,6.22633,0,0,0,0,0,0,0,0,0,0,0,0.12384,0.31939,0,0,0,0,0,0.650680000000023,0.50311,0
"ERR527214",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
